Type,Datum,Tagesertrag,Einsparung,Netzeinspeisung,Eigenverbrauch Elektrolyseur,Eigenverbrauch Batterie,Produktionsrate,Wassernutzung,Energieverbrauch,EL-Tank,SoC,Leistung,Tankstellen-ID,Startzeit,Endzeit,Fahrzeugkennzeichen
Tankvorgang,,,,,,,,,,,,,72,2024-04-06 13:31:35,2024-01-02 20:23:00,ZES-0907
Tankvorgang,,,,,,,,,,,,,25,2024-04-06 13:31:35,2024-01-02 20:27:00,RBO-8435
Tankvorgang,,,,,,,,,,,,,7,2024-04-06 13:31:35,2024-01-02 20:19:00,FBD-8006
PV-Anlage,02.01.2024 21:00:00,3.23,46,2.0,1.18,0.05,254.21,1532.72,45.46,586,76,1310.36,,,,
PV-Anlage,02.01.2024 22:00:00,89.38,47,72.3,16.74,0.34,1184.39,2575.44,30.98,432,95,-373.49,,,,
Tankvorgang,,,,,,,,,,,,,67,2024-01-02 22:00:00,,GOO-5883
Tankvorgang,,,,,,,,,,,,,93,2024-04-06 13:31:35,2024-01-02 22:22:00,BMN-3601
PV-Anlage,02.01.2024 23:00:00,81.13,48,33.96,33.61,13.56,1582.97,2870.05,45.62,809,17,-1942.19,,,,
Tankvorgang,,,,,,,,,,,,,95,2024-01-02 23:00:00,,YFM-4781
Tankvorgang,,,,,,,,,,,,,87,2024-01-02 23:00:00,,ZKU-0019
Tankvorgang,,,,,,,,,,,,,12,2024-01-02 23:00:00,,BWP-8162
Tankvorgang,,,,,,,,,,,,,21,2024-01-02 23:00:00,,DCQ-6947
Tankvorgang,,,,,,,,,,,,,98,2024-04-06 13:31:35,2024-01-02 23:29:00,XOI-6333
Tankvorgang,,,,,,,,,,,,,12,2024-04-06 13:31:35,2024-01-02 23:29:00,IXQ-1761
Tankvorgang,,,,,,,,,,,,,3,2024-04-06 13:31:35,2024-01-02 23:12:00,OPX-2669
Tankvorgang,,,,,,,,,,,,,99,2024-04-06 13:31:35,2024-01-02 23:29:00,YOG-1770
PV-Anlage,03.01.2024 00:00:00,91.25,49,9.61,21.27,60.37,1838.34,3210.49,34.9,420,74,1573.32,,,,
Tankvorgang,,,,,,,,,,,,,34,2024-01-03 00:00:00,,EFI-2955
Tankvorgang,,,,,,,,,,,,,88,2024-01-03 00:00:00,,JAV-2210
Tankvorgang,,,,,,,,,,,,,53,2024-01-03 00:00:00,,FHA-0123
Tankvorgang,,,,,,,,,,,,,3,2024-04-06 13:31:35,2024-01-03 00:28:00,BTW-4944
Tankvorgang,,,,,,,,,,,,,59,2024-04-06 13:31:35,2024-01-03 00:19:00,ATX-2647
Tankvorgang,,,,,,,,,,,,,97,2024-04-06 13:31:35,2024-01-03 00:16:00,JNG-7246
PV-Anlage,03.01.2024 01:00:00,16.97,50,16.9,0.03,0.04,64.48,3109.94,37.73,602,77,-1559.1,,,,
Tankvorgang,,,,,,,,,,,,,20,2024-01-03 01:00:00,,FAJ-6000
Tankvorgang,,,,,,,,,,,,,68,2024-01-03 01:00:00,,LIR-8640
Tankvorgang,,,,,,,,,,,,,34,2024-01-03 01:00:00,,JXK-7179
Tankvorgang,,,,,,,,,,,,,21,2024-01-03 01:00:00,,WIF-9471
Tankvorgang,,,,,,,,,,,,,78,2024-04-06 13:31:35,2024-01-03 01:12:00,XDB-2681
Tankvorgang,,,,,,,,,,,,,34,2024-04-06 13:31:35,2024-01-03 01:28:00,DHR-9291
Tankvorgang,,,,,,,,,,,,,78,2024-04-06 13:31:35,2024-01-03 01:11:00,KJU-3694
Tankvorgang,,,,,,,,,,,,,84,2024-04-06 13:31:35,2024-01-03 01:11:00,YTK-3089
PV-Anlage,03.01.2024 02:00:00,61.53,51,27.74,16.19,17.6,360.69,3228.84,98.66,639,22,1255.79,,,,
Tankvorgang,,,,,,,,,,,,,60,2024-01-03 02:00:00,,ZRP-1880
Tankvorgang,,,,,,,,,,,,,34,2024-01-03 02:00:00,,UWQ-2956
Tankvorgang,,,,,,,,,,,,,86,2024-04-06 13:31:35,2024-01-03 02:22:00,IEA-5288
Tankvorgang,,,,,,,,,,,,,81,2024-04-06 13:31:35,2024-01-03 02:16:00,KAY-4663
PV-Anlage,03.01.2024 03:00:00,79.42,52,11.8,2.53,65.09,101.4,1932.82,75.97,576,99,-103.3,,,,
Tankvorgang,,,,,,,,,,,,,13,2024-01-03 03:00:00,,MBI-4211
Tankvorgang,,,,,,,,,,,,,98,2024-01-03 03:00:00,,PBH-7066
Tankvorgang,,,,,,,,,,,,,92,2024-04-06 13:31:35,2024-01-03 03:21:00,VFB-8746
Tankvorgang,,,,,,,,,,,,,71,2024-04-06 13:31:35,2024-01-03 03:11:00,SDP-3438
PV-Anlage,03.01.2024 04:00:00,34.57,53,23.68,9.59,1.3,220.34,218.4,38.05,45,81,1140.32,,,,
Tankvorgang,,,,,,,,,,,,,89,2024-01-03 04:00:00,,URY-5809
Tankvorgang,,,,,,,,,,,,,1,2024-01-03 04:00:00,,VNT-6994
Tankvorgang,,,,,,,,,,,,,60,2024-01-03 04:00:00,,IKU-9837
Tankvorgang,,,,,,,,,,,,,20,2024-01-03 04:00:00,,SLR-0752
Tankvorgang,,,,,,,,,,,,,97,2024-04-06 13:31:35,2024-01-03 04:10:00,KYJ-4690
Tankvorgang,,,,,,,,,,,,,69,2024-04-06 13:31:35,2024-01-03 04:17:00,MQL-8321
Tankvorgang,,,,,,,,,,,,,6,2024-04-06 13:31:35,2024-01-03 04:21:00,EOJ-2395
Tankvorgang,,,,,,,,,,,,,30,2024-04-06 13:31:35,2024-01-03 04:13:00,JCO-5979
PV-Anlage,03.01.2024 05:00:00,15.51,54,2.53,5.75,7.23,1765.83,2568.47,46.52,625,76,-501.69,,,,
Tankvorgang,,,,,,,,,,,,,76,2024-01-03 05:00:00,,GHE-1192
Tankvorgang,,,,,,,,,,,,,66,2024-01-03 05:00:00,,CZN-4275
Tankvorgang,,,,,,,,,,,,,6,2024-01-03 05:00:00,,BIJ-8429
Tankvorgang,,,,,,,,,,,,,93,2024-01-03 05:00:00,,CAC-5965
Tankvorgang,,,,,,,,,,,,,64,2024-01-03 05:00:00,,RZE-2449
Tankvorgang,,,,,,,,,,,,,36,2024-04-06 13:31:35,2024-01-03 05:19:00,LGR-6210
Tankvorgang,,,,,,,,,,,,,77,2024-04-06 13:31:35,2024-01-03 05:25:00,MUG-4361
Tankvorgang,,,,,,,,,,,,,48,2024-04-06 13:31:35,2024-01-03 05:17:00,SUJ-0145
Tankvorgang,,,,,,,,,,,,,55,2024-04-06 13:31:35,2024-01-03 05:10:00,EHV-2127
Tankvorgang,,,,,,,,,,,,,45,2024-04-06 13:31:35,2024-01-03 05:11:00,IRQ-4941
PV-Anlage,03.01.2024 06:00:00,41.96,55,6.37,35.58,0.01,757.95,3527.46,32.44,178,58,123.42,,,,
Tankvorgang,,,,,,,,,,,,,71,2024-01-03 06:00:00,,DFC-4600
Tankvorgang,,,,,,,,,,,,,78,2024-01-03 06:00:00,,LHM-8652
Tankvorgang,,,,,,,,,,,,,78,2024-01-03 06:00:00,,DZA-1226
Tankvorgang,,,,,,,,,,,,,90,2024-01-03 06:00:00,,TQG-4742
Tankvorgang,,,,,,,,,,,,,45,2024-04-06 13:31:35,2024-01-03 06:27:00,HRD-3263
Tankvorgang,,,,,,,,,,,,,21,2024-04-06 13:31:35,2024-01-03 06:30:00,IBF-5247
Tankvorgang,,,,,,,,,,,,,49,2024-04-06 13:31:35,2024-01-03 06:29:00,ROD-8409
Tankvorgang,,,,,,,,,,,,,52,2024-04-06 13:31:35,2024-01-03 06:20:00,FYY-2104
PV-Anlage,03.01.2024 07:00:00,87.66,56,3.99,10.46,73.21,1271.02,1811.81,69.08,889,49,1880.24,,,,
Tankvorgang,,,,,,,,,,,,,63,2024-01-03 07:00:00,,NQG-8315
Tankvorgang,,,,,,,,,,,,,60,2024-01-03 07:00:00,,PIX-1034
Tankvorgang,,,,,,,,,,,,,17,2024-01-03 07:00:00,,TGV-0004
Tankvorgang,,,,,,,,,,,,,49,2024-04-06 13:31:35,2024-01-03 07:20:00,LZS-6707
Tankvorgang,,,,,,,,,,,,,51,2024-04-06 13:31:35,2024-01-03 07:30:00,VCB-5822
Tankvorgang,,,,,,,,,,,,,25,2024-04-06 13:31:35,2024-01-03 07:17:00,QKJ-2217
PV-Anlage,03.01.2024 08:00:00,13.5,57,0.82,6.47,6.21,33.05,1658.24,74.62,396,68,1017.69,,,,
Tankvorgang,,,,,,,,,,,,,38,2024-01-03 08:00:00,,CJY-1543
Tankvorgang,,,,,,,,,,,,,43,2024-01-03 08:00:00,,TCY-2871
Tankvorgang,,,,,,,,,,,,,27,2024-01-03 08:00:00,,KVC-3628
Tankvorgang,,,,,,,,,,,,,39,2024-01-03 08:00:00,,KTF-3072
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-01-03 08:19:00,SAG-1547
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-01-03 08:18:00,BKK-4970
Tankvorgang,,,,,,,,,,,,,95,2024-04-06 13:31:35,2024-01-03 08:28:00,MCG-2823
Tankvorgang,,,,,,,,,,,,,7,2024-04-06 13:31:35,2024-01-03 08:10:00,KWB-8953
PV-Anlage,03.01.2024 09:00:00,32.94,58,1.84,25.27,5.83,1265.13,701.85,35.05,274,80,747.09,,,,
Tankvorgang,,,,,,,,,,,,,99,2024-01-03 09:00:00,,XHF-3875
Tankvorgang,,,,,,,,,,,,,21,2024-01-03 09:00:00,,HHM-0957
Tankvorgang,,,,,,,,,,,,,57,2024-01-03 09:00:00,,IWG-3073
Tankvorgang,,,,,,,,,,,,,19,2024-04-06 13:31:35,2024-01-03 09:17:00,RVT-1205
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-01-03 09:19:00,XWX-5207
Tankvorgang,,,,,,,,,,,,,28,2024-04-06 13:31:35,2024-01-03 09:15:00,XDW-2961
PV-Anlage,03.01.2024 10:00:00,58.54,59,55.27,0.7,2.57,1188.42,1783.38,8.53,862,9,-1989.61,,,,
PV-Anlage,03.01.2024 11:00:00,52.2,60,49.21,2.75,0.24,1411.24,3081.43,66.7,456,81,-850.01,,,,
Tankvorgang,,,,,,,,,,,,,31,2024-01-03 11:00:00,,ZLO-5135
Tankvorgang,,,,,,,,,,,,,89,2024-01-03 11:00:00,,VGQ-7220
Tankvorgang,,,,,,,,,,,,,62,2024-01-03 11:00:00,,GCL-6175
Tankvorgang,,,,,,,,,,,,,45,2024-04-06 13:31:35,2024-01-03 11:18:00,HHQ-5555
Tankvorgang,,,,,,,,,,,,,13,2024-04-06 13:31:35,2024-01-03 11:18:00,ORU-9180
Tankvorgang,,,,,,,,,,,,,17,2024-04-06 13:31:35,2024-01-03 11:11:00,YWA-1671
PV-Anlage,03.01.2024 12:00:00,78.12,61,48.63,14.43,15.06,668.73,3421.87,96.55,234,96,1215.65,,,,
Tankvorgang,,,,,,,,,,,,,56,2024-01-03 12:00:00,,TTB-8813
Tankvorgang,,,,,,,,,,,,,73,2024-04-06 13:31:35,2024-01-03 12:10:00,KXF-5170
PV-Anlage,03.01.2024 13:00:00,29.6,62,3.96,22.35,3.29,532.88,2380.19,77.77,192,4,1606.45,,,,
Tankvorgang,,,,,,,,,,,,,36,2024-01-03 13:00:00,,PEW-8673
Tankvorgang,,,,,,,,,,,,,4,2024-01-03 13:00:00,,IZD-1907
Tankvorgang,,,,,,,,,,,,,60,2024-01-03 13:00:00,,XUV-1133
Tankvorgang,,,,,,,,,,,,,22,2024-04-06 13:31:35,2024-01-03 13:10:00,RNC-6520
Tankvorgang,,,,,,,,,,,,,96,2024-04-06 13:31:35,2024-01-03 13:27:00,EMQ-7082
Tankvorgang,,,,,,,,,,,,,73,2024-04-06 13:31:35,2024-01-03 13:30:00,BQY-2065
PV-Anlage,03.01.2024 14:00:00,92.96,63,58.69,17.45,16.82,1353.14,2267.91,19.27,21,65,1914.62,,,,
Tankvorgang,,,,,,,,,,,,,49,2024-01-03 14:00:00,,YED-6959
Tankvorgang,,,,,,,,,,,,,56,2024-01-03 14:00:00,,TEF-7113
Tankvorgang,,,,,,,,,,,,,93,2024-01-03 14:00:00,,BIC-9001
Tankvorgang,,,,,,,,,,,,,67,2024-04-06 13:31:35,2024-01-03 14:29:00,IUT-2811
Tankvorgang,,,,,,,,,,,,,38,2024-04-06 13:31:35,2024-01-03 14:25:00,ONS-8495
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-01-03 14:30:00,UFJ-4451
PV-Anlage,03.01.2024 15:00:00,94.94,64,71.72,1.98,21.24,851.28,3088.95,82.4,878,97,173.05,,,,
Tankvorgang,,,,,,,,,,,,,54,2024-01-03 15:00:00,,JRR-0849
Tankvorgang,,,,,,,,,,,,,40,2024-04-06 13:31:35,2024-01-03 15:18:00,FNS-8373
PV-Anlage,03.01.2024 16:00:00,78.69,65,48.59,17.48,12.62,1952.78,1041.59,99.86,703,100,-281.8,,,,
PV-Anlage,03.01.2024 17:00:00,50.76,66,33.8,2.08,14.88,378.06,2446.95,21.7,118,26,255.15,,,,
Tankvorgang,,,,,,,,,,,,,77,2024-01-03 17:00:00,,BLU-7283
Tankvorgang,,,,,,,,,,,,,34,2024-01-03 17:00:00,,YWX-4801
Tankvorgang,,,,,,,,,,,,,52,2024-01-03 17:00:00,,FKW-7839
Tankvorgang,,,,,,,,,,,,,48,2024-01-03 17:00:00,,ISF-0461
Tankvorgang,,,,,,,,,,,,,12,2024-04-06 13:31:35,2024-01-03 17:16:00,EWY-1088
Tankvorgang,,,,,,,,,,,,,50,2024-04-06 13:31:35,2024-01-03 17:18:00,EOB-7587
Tankvorgang,,,,,,,,,,,,,96,2024-04-06 13:31:35,2024-01-03 17:17:00,VCQ-6103
Tankvorgang,,,,,,,,,,,,,69,2024-04-06 13:31:35,2024-01-03 17:12:00,DBK-1013
PV-Anlage,03.01.2024 18:00:00,4.33,67,1.95,0.41,1.97,1941.23,2280.38,48.52,275,91,153.43,,,,
Tankvorgang,,,,,,,,,,,,,5,2024-01-03 18:00:00,,MBF-0457
Tankvorgang,,,,,,,,,,,,,13,2024-01-03 18:00:00,,VOX-6191
Tankvorgang,,,,,,,,,,,,,65,2024-04-06 13:31:35,2024-01-03 18:29:00,FZA-1447
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-01-03 18:25:00,SPD-1859
PV-Anlage,03.01.2024 19:00:00,40.93,68,2.94,23.14,14.85,371.47,2974.27,74.5,108,86,-1669.4,,,,
PV-Anlage,03.01.2024 20:00:00,10.45,69,8.33,1.37,0.75,1094.61,1282.81,27.54,295,22,801.46,,,,
Tankvorgang,,,,,,,,,,,,,43,2024-01-03 20:00:00,,XLD-0947
Tankvorgang,,,,,,,,,,,,,58,2024-01-03 20:00:00,,AMR-6988
Tankvorgang,,,,,,,,,,,,,19,2024-04-06 13:31:35,2024-01-03 20:27:00,AIH-2434
Tankvorgang,,,,,,,,,,,,,21,2024-04-06 13:31:35,2024-01-03 20:14:00,WKV-8716
PV-Anlage,03.01.2024 21:00:00,37.8,70,34.29,2.63,0.88,1371.11,3942.65,6.38,623,82,167.02,,,,
Tankvorgang,,,,,,,,,,,,,89,2024-01-03 21:00:00,,KIY-0916
Tankvorgang,,,,,,,,,,,,,50,2024-01-03 21:00:00,,DIW-0725
Tankvorgang,,,,,,,,,,,,,67,2024-01-03 21:00:00,,MGM-7580
Tankvorgang,,,,,,,,,,,,,28,2024-04-06 13:31:35,2024-01-03 21:12:00,YAM-0694
Tankvorgang,,,,,,,,,,,,,97,2024-04-06 13:31:35,2024-01-03 21:11:00,NDT-4884
Tankvorgang,,,,,,,,,,,,,45,2024-04-06 13:31:35,2024-01-03 21:20:00,IKJ-5916
PV-Anlage,03.01.2024 22:00:00,44.87,71,5.54,2.27,37.06,1080.01,3441.61,30.18,230,21,1607.24,,,,
Tankvorgang,,,,,,,,,,,,,51,2024-01-03 22:00:00,,HHC-7302
Tankvorgang,,,,,,,,,,,,,76,2024-04-06 13:31:35,2024-01-03 22:27:00,NKC-4890
PV-Anlage,03.01.2024 23:00:00,16.93,72,11.56,1.99,3.38,1123.41,2322.92,84.74,502,4,515.05,,,,
Tankvorgang,,,,,,,,,,,,,13,2024-01-03 23:00:00,,ULG-0188
Tankvorgang,,,,,,,,,,,,,80,2024-01-03 23:00:00,,HKG-8103
Tankvorgang,,,,,,,,,,,,,16,2024-01-03 23:00:00,,SRS-6637
Tankvorgang,,,,,,,,,,,,,6,2024-01-03 23:00:00,,YHO-5472
Tankvorgang,,,,,,,,,,,,,77,2024-04-06 13:31:35,2024-01-03 23:16:00,DBA-1760
Tankvorgang,,,,,,,,,,,,,96,2024-04-06 13:31:35,2024-01-03 23:29:00,HJS-9541
Tankvorgang,,,,,,,,,,,,,5,2024-04-06 13:31:35,2024-01-03 23:25:00,UGB-4919
Tankvorgang,,,,,,,,,,,,,40,2024-04-06 13:31:35,2024-01-03 23:27:00,DWL-1187
PV-Anlage,04.01.2024 00:00:00,69.73,73,34.9,5.27,29.56,72.33,1115.1,24.75,56,63,-1241.12,,,,
Tankvorgang,,,,,,,,,,,,,69,2024-01-04 00:00:00,,MPT-8142
Tankvorgang,,,,,,,,,,,,,66,2024-01-04 00:00:00,,UMA-5049
Tankvorgang,,,,,,,,,,,,,48,2024-01-04 00:00:00,,KZF-7290
Tankvorgang,,,,,,,,,,,,,82,2024-01-04 00:00:00,,AVX-9394
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-01-04 00:15:00,RLV-2696
Tankvorgang,,,,,,,,,,,,,23,2024-04-06 13:31:35,2024-01-04 00:16:00,QTC-3823
Tankvorgang,,,,,,,,,,,,,14,2024-04-06 13:31:35,2024-01-04 00:27:00,NTS-0788
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-01-04 00:19:00,ZRN-1790
PV-Anlage,04.01.2024 01:00:00,91.25,74,79.66,6.42,5.17,1412.97,1753.02,49.58,200,45,-55.27,,,,
Tankvorgang,,,,,,,,,,,,,100,2024-01-04 01:00:00,,UWF-4776
Tankvorgang,,,,,,,,,,,,,28,2024-04-06 13:31:35,2024-01-04 01:14:00,EAG-5364
PV-Anlage,04.01.2024 02:00:00,36.6,75,31.08,0.63,4.89,1259.93,434.96,29.21,58,41,-651.93,,,,
Tankvorgang,,,,,,,,,,,,,53,2024-01-04 02:00:00,,LHA-3626
Tankvorgang,,,,,,,,,,,,,73,2024-01-04 02:00:00,,CFU-1363
Tankvorgang,,,,,,,,,,,,,75,2024-01-04 02:00:00,,UUA-4887
Tankvorgang,,,,,,,,,,,,,24,2024-01-04 02:00:00,,AQN-8379
Tankvorgang,,,,,,,,,,,,,46,2024-01-04 02:00:00,,VDZ-3918
Tankvorgang,,,,,,,,,,,,,17,2024-04-06 13:31:35,2024-01-04 02:30:00,LSM-6670
Tankvorgang,,,,,,,,,,,,,32,2024-04-06 13:31:35,2024-01-04 02:16:00,GWL-7800
Tankvorgang,,,,,,,,,,,,,53,2024-04-06 13:31:35,2024-01-04 02:18:00,WUM-5554
Tankvorgang,,,,,,,,,,,,,62,2024-04-06 13:31:35,2024-01-04 02:23:00,IFC-7549
Tankvorgang,,,,,,,,,,,,,17,2024-04-06 13:31:35,2024-01-04 02:21:00,JDX-3832
PV-Anlage,04.01.2024 03:00:00,11.23,76,0.88,2.56,7.79,944.17,3483.46,92.27,443,85,-836.61,,,,
PV-Anlage,04.01.2024 04:00:00,53.28,77,52.69,0.53,0.06,779.96,1586.29,52.16,162,16,-1323.01,,,,
Tankvorgang,,,,,,,,,,,,,66,2024-01-04 04:00:00,,RDB-2062
Tankvorgang,,,,,,,,,,,,,43,2024-04-06 13:31:35,2024-01-04 04:10:00,YOW-1359
PV-Anlage,04.01.2024 05:00:00,65.24,78,45.35,13.41,6.48,941.75,3393.32,62.28,657,31,-618.44,,,,
Tankvorgang,,,,,,,,,,,,,93,2024-01-04 05:00:00,,FOD-2110
Tankvorgang,,,,,,,,,,,,,75,2024-01-04 05:00:00,,GVK-7392
Tankvorgang,,,,,,,,,,,,,73,2024-01-04 05:00:00,,AQD-7167
Tankvorgang,,,,,,,,,,,,,51,2024-01-04 05:00:00,,VTJ-8666
Tankvorgang,,,,,,,,,,,,,70,2024-04-06 13:31:35,2024-01-04 05:25:00,HRO-2772
Tankvorgang,,,,,,,,,,,,,62,2024-04-06 13:31:35,2024-01-04 05:12:00,CMQ-4954
Tankvorgang,,,,,,,,,,,,,85,2024-04-06 13:31:35,2024-01-04 05:26:00,FSX-6977
Tankvorgang,,,,,,,,,,,,,97,2024-04-06 13:31:35,2024-01-04 05:28:00,DUT-4919
PV-Anlage,04.01.2024 06:00:00,16.57,79,8.14,5.33,3.1,854.07,2390.35,68.22,248,52,653.98,,,,
Tankvorgang,,,,,,,,,,,,,35,2024-01-04 06:00:00,,UOY-9839
Tankvorgang,,,,,,,,,,,,,69,2024-01-04 06:00:00,,QBK-9960
Tankvorgang,,,,,,,,,,,,,59,2024-01-04 06:00:00,,PQI-8668
Tankvorgang,,,,,,,,,,,,,96,2024-04-06 13:31:35,2024-01-04 06:13:00,OOB-5153
Tankvorgang,,,,,,,,,,,,,52,2024-04-06 13:31:35,2024-01-04 06:23:00,UWY-6173
Tankvorgang,,,,,,,,,,,,,7,2024-04-06 13:31:35,2024-01-04 06:21:00,MZM-7547
PV-Anlage,04.01.2024 07:00:00,22.27,80,20.92,0.39,0.96,1548.3,1877.75,69.73,909,28,99.5,,,,
PV-Anlage,04.01.2024 08:00:00,98.49,81,16.0,39.44,43.05,7.09,1960.49,0.38,465,79,-1637.4,,,,
Tankvorgang,,,,,,,,,,,,,47,2024-01-04 08:00:00,,LWH-5330
Tankvorgang,,,,,,,,,,,,,67,2024-01-04 08:00:00,,JRA-0463
Tankvorgang,,,,,,,,,,,,,32,2024-01-04 08:00:00,,NXL-5886
Tankvorgang,,,,,,,,,,,,,39,2024-04-06 13:31:35,2024-01-04 08:18:00,UUY-8393
Tankvorgang,,,,,,,,,,,,,44,2024-04-06 13:31:35,2024-01-04 08:19:00,LRX-6615
Tankvorgang,,,,,,,,,,,,,20,2024-04-06 13:31:35,2024-01-04 08:27:00,UTM-8708
PV-Anlage,04.01.2024 09:00:00,42.1,82,26.26,7.89,7.95,1737.39,1115.24,81.96,242,68,31.12,,,,
PV-Anlage,04.01.2024 10:00:00,45.47,83,32.36,4.93,8.18,986.01,3757.84,85.44,851,72,-393.24,,,,
Tankvorgang,,,,,,,,,,,,,69,2024-01-04 10:00:00,,JIF-4257
Tankvorgang,,,,,,,,,,,,,82,2024-01-04 10:00:00,,NCU-4100
Tankvorgang,,,,,,,,,,,,,51,2024-01-04 10:00:00,,OVW-8540
Tankvorgang,,,,,,,,,,,,,70,2024-01-04 10:00:00,,XWN-8184
Tankvorgang,,,,,,,,,,,,,2,2024-04-06 13:31:35,2024-01-04 10:11:00,SCJ-3094
Tankvorgang,,,,,,,,,,,,,69,2024-04-06 13:31:35,2024-01-04 10:11:00,GIG-5190
Tankvorgang,,,,,,,,,,,,,38,2024-04-06 13:31:35,2024-01-04 10:28:00,NIZ-2285
Tankvorgang,,,,,,,,,,,,,99,2024-04-06 13:31:35,2024-01-04 10:11:00,EBD-1791
PV-Anlage,04.01.2024 11:00:00,66.1,84,20.33,1.65,44.12,1851.37,1865.28,64.34,589,60,-1677.15,,,,
Tankvorgang,,,,,,,,,,,,,28,2024-01-04 11:00:00,,UIO-0507
Tankvorgang,,,,,,,,,,,,,77,2024-04-06 13:31:35,2024-01-04 11:29:00,IKY-1237
PV-Anlage,04.01.2024 12:00:00,21.4,85,14.28,6.22,0.9,1059.07,397.68,4.5,495,81,1197.38,,,,
Tankvorgang,,,,,,,,,,,,,31,2024-01-04 12:00:00,,OJN-7484
Tankvorgang,,,,,,,,,,,,,68,2024-01-04 12:00:00,,SJM-9516
Tankvorgang,,,,,,,,,,,,,63,2024-01-04 12:00:00,,AIK-7462
Tankvorgang,,,,,,,,,,,,,5,2024-01-04 12:00:00,,AXJ-4335
Tankvorgang,,,,,,,,,,,,,4,2024-04-06 13:31:35,2024-01-04 12:27:00,FIG-3057
Tankvorgang,,,,,,,,,,,,,78,2024-04-06 13:31:35,2024-01-04 12:23:00,QVQ-6188
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-01-04 12:28:00,KGU-5694
Tankvorgang,,,,,,,,,,,,,88,2024-04-06 13:31:35,2024-01-04 12:12:00,JBD-2217
PV-Anlage,04.01.2024 13:00:00,98.7,86,97.28,0.0,1.42,1743.03,1945.8,3.94,795,97,1429.03,,,,
Tankvorgang,,,,,,,,,,,,,25,2024-01-04 13:00:00,,XNE-3348
Tankvorgang,,,,,,,,,,,,,48,2024-01-04 13:00:00,,ZMO-8878
Tankvorgang,,,,,,,,,,,,,48,2024-01-04 13:00:00,,WTU-2552
Tankvorgang,,,,,,,,,,,,,70,2024-01-04 13:00:00,,RKM-2891
Tankvorgang,,,,,,,,,,,,,44,2024-01-04 13:00:00,,BDR-9889
Tankvorgang,,,,,,,,,,,,,37,2024-04-06 13:31:35,2024-01-04 13:27:00,FPC-7019
Tankvorgang,,,,,,,,,,,,,20,2024-04-06 13:31:35,2024-01-04 13:27:00,ATX-6895
Tankvorgang,,,,,,,,,,,,,93,2024-04-06 13:31:35,2024-01-04 13:13:00,EKQ-8334
Tankvorgang,,,,,,,,,,,,,80,2024-04-06 13:31:35,2024-01-04 13:21:00,ZJQ-8614
Tankvorgang,,,,,,,,,,,,,97,2024-04-06 13:31:35,2024-01-04 13:29:00,WJG-5419
PV-Anlage,04.01.2024 14:00:00,70.74,87,67.35,1.35,2.04,1051.21,1357.89,59.27,583,37,737.41,,,,
PV-Anlage,04.01.2024 15:00:00,23.98,88,5.79,5.5,12.69,1783.62,64.39,20.74,803,90,-325.75,,,,
Tankvorgang,,,,,,,,,,,,,81,2024-01-04 15:00:00,,KJX-1095
Tankvorgang,,,,,,,,,,,,,4,2024-01-04 15:00:00,,AAJ-4574
Tankvorgang,,,,,,,,,,,,,86,2024-01-04 15:00:00,,AKP-6447
Tankvorgang,,,,,,,,,,,,,13,2024-01-04 15:00:00,,KXX-9273
Tankvorgang,,,,,,,,,,,,,23,2024-01-04 15:00:00,,AAW-8446
Tankvorgang,,,,,,,,,,,,,6,2024-04-06 13:31:35,2024-01-04 15:18:00,TEE-2062
Tankvorgang,,,,,,,,,,,,,78,2024-04-06 13:31:35,2024-01-04 15:30:00,QKS-5660
Tankvorgang,,,,,,,,,,,,,64,2024-04-06 13:31:35,2024-01-04 15:13:00,VXT-9294
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-01-04 15:22:00,KWW-2907
Tankvorgang,,,,,,,,,,,,,91,2024-04-06 13:31:35,2024-01-04 15:22:00,KTF-1201
PV-Anlage,04.01.2024 16:00:00,50.85,89,7.51,19.85,23.49,1928.55,3643.47,29.47,578,60,-1614.48,,,,
Tankvorgang,,,,,,,,,,,,,2,2024-01-04 16:00:00,,KMX-0903
Tankvorgang,,,,,,,,,,,,,3,2024-01-04 16:00:00,,GPH-6916
Tankvorgang,,,,,,,,,,,,,21,2024-04-06 13:31:35,2024-01-04 16:17:00,WTC-3582
Tankvorgang,,,,,,,,,,,,,90,2024-04-06 13:31:35,2024-01-04 16:22:00,IBS-1648
PV-Anlage,04.01.2024 17:00:00,57.42,90,12.3,4.45,40.67,1334.39,2547.29,78.88,858,66,376.52,,,,
Tankvorgang,,,,,,,,,,,,,79,2024-01-04 17:00:00,,LZU-9100
Tankvorgang,,,,,,,,,,,,,36,2024-04-06 13:31:35,2024-01-04 17:24:00,KEC-9684
