Tankstellen-ID,Startzeit,Endzeit,Fahrzeugkennzeichen
88,2024-04-06 14:30:17,,GDA-4907
3,2024-04-06 14:30:17,,BFR-5677
80,2024-04-06 14:30:17,,UVC-5860
21,2024-04-06 14:30:17,,VRK-0952
36,2024-04-06 14:30:17,,WBY-4742
84,2024-04-06 14:30:17,,ZEE-1412
98,2024-04-06 14:30:17,,IAN-3069
4,2024-04-06 14:30:17,,UTK-7328
66,2024-04-06 14:30:17,,LFD-5306
67,2024-04-06 14:30:17,,ZOM-2511
43,2024-04-06 14:30:17,,NFG-3648
54,2024-04-06 14:30:17,,CAS-9436
39,2024-04-06 14:30:17,,LET-0964
57,2024-04-06 14:30:17,,DQB-7274
16,2024-04-06 14:30:17,,WEY-4226
49,2024-04-06 14:30:17,,LNN-4460
35,2024-04-06 14:30:17,,UWP-9199
18,2024-04-06 14:30:17,,MQX-0093
81,2024-04-06 14:30:17,,FWK-6648
59,2024-04-06 14:30:17,,CYG-8882
88,2024-04-06 14:30:17,,MQZ-8659
11,2024-04-06 14:30:17,,NYS-2251
50,2024-04-06 14:30:17,,UVL-7394
1,2024-04-06 14:30:17,,UND-4817
51,2024-04-06 14:30:17,,YYR-0845
21,2024-04-06 14:30:17,,OXB-6123
8,2024-04-06 14:30:17,,LEW-6872
85,2024-04-06 14:30:17,,IJN-7819
3,2024-04-06 14:30:17,,VPL-0556
31,2024-04-06 14:30:17,,HAA-6542
93,2024-04-06 14:30:17,,DPS-5726
35,2024-04-06 14:30:17,,YGE-8800
12,2024-04-06 14:30:17,,BLG-5125
42,2024-04-06 14:30:17,,LSG-7123
91,2024-04-06 14:30:17,,TQN-2202
45,2024-04-06 14:30:17,,DAD-7331
100,2024-04-06 14:30:17,,NZW-8529
20,2024-04-06 14:30:17,,IHD-4991
17,2024-04-06 14:30:17,,VBV-7022
92,2024-04-06 14:30:17,,ICT-4034
79,2024-04-06 14:30:17,,QUJ-8512
69,2024-04-06 14:30:17,,THS-5291
89,2024-04-06 14:30:17,,UYJ-3495
52,2024-04-06 14:30:17,,JSG-8340
63,2024-04-06 14:30:17,,NNA-7986
40,2024-04-06 14:30:17,,CSP-7853
33,2024-04-06 14:30:17,,ZGD-2371
28,2024-04-06 14:30:17,,EOX-3357
57,2024-04-06 14:30:17,,FPV-8600
44,2024-04-06 14:30:17,,PUU-2985
40,2024-04-06 14:30:17,,LIH-5504
13,2024-04-06 14:30:17,,QXT-4896
52,2024-04-06 14:30:17,,RCW-7837
58,2024-04-06 14:30:17,,ZMF-7243
24,2024-04-06 14:30:17,,ENU-3453
68,2024-04-06 14:30:17,,LHM-5596
34,2024-04-06 14:30:17,,PLX-4623
62,2024-04-06 14:30:17,,PNZ-6371
3,2024-04-06 14:30:17,,ELM-3474
47,2024-04-06 14:30:17,,DCU-6806
50,2024-04-06 14:30:17,,VEP-1488
75,2024-04-06 14:30:17,,XVV-1575
31,2024-04-06 14:30:17,,YCG-6841
38,2024-04-06 14:30:17,,QWY-8915
86,2024-04-06 14:30:17,,IIG-6809
95,2024-04-06 14:30:17,,SMY-1873
27,2024-04-06 14:30:17,,YRO-6758
48,2024-04-06 14:30:17,,TMU-7530
57,2024-04-06 14:30:17,,YMX-0863
98,2024-04-06 14:30:17,,ELX-7092
70,2024-04-06 14:30:17,,WIO-7098
59,2024-04-06 14:30:17,,VPK-9420
67,2024-04-06 14:30:17,,WRS-4939
3,2024-04-06 14:30:17,,PVP-6764
50,2024-04-06 14:30:17,,ZDS-4900
90,2024-04-06 14:30:17,,ROA-8878
88,2024-04-06 14:30:17,,LLP-9430
3,2024-04-06 14:30:17,,SCM-4270
78,2024-04-06 14:30:17,,MZC-3418
48,2024-04-06 14:30:17,,LQL-7004
22,2024-04-06 14:30:17,,GVV-0497
71,2024-04-06 14:30:17,,CWB-3283
49,2024-04-06 14:30:17,,XDQ-3940
31,2024-04-06 14:30:17,,FWX-4670
6,2024-04-06 14:30:17,,CCN-4588
41,2024-04-06 14:30:17,,KAV-1767
94,2024-04-06 14:30:17,,PWC-1931
16,2024-04-06 14:30:17,,CKJ-3234
68,2024-04-06 14:30:17,,VMH-6334
98,2024-04-06 14:30:17,,TMH-0096
60,2024-04-06 14:30:17,,KEU-4339
96,2024-04-06 14:30:17,,CMW-1299
46,2024-04-06 14:30:17,,DPP-7808
36,2024-04-06 14:30:17,,BSG-5366
12,2024-04-06 14:30:17,,OQK-2637
36,2024-04-06 14:30:17,,YKG-4182
72,2024-04-06 14:30:17,,EQW-4875
70,2024-04-06 14:30:17,,HLI-5559
89,2024-04-06 14:30:17,,WKL-4408
23,2024-04-06 14:30:17,,CQF-3726
36,2024-04-06 14:30:17,,XOQ-6173
70,2024-04-06 14:30:17,,JCZ-9810
35,2024-04-06 14:30:17,,HTS-7871
76,2024-04-06 14:30:17,,ATW-1868
51,2024-04-06 14:30:17,,EJX-6643
56,2024-04-06 14:30:17,,TRD-1867
5,2024-04-06 14:30:17,,WWB-6348
72,2024-04-06 14:30:17,,JIG-8884
44,2024-04-06 14:30:17,,FBO-2957
86,2024-04-06 14:30:17,,GCE-1018
12,2024-04-06 14:30:17,,SQX-1591
15,2024-04-06 14:30:17,,PCO-8660
15,2024-04-06 14:30:17,,XDF-6203
5,2024-04-06 14:30:17,,RNE-2377
84,2024-04-06 14:30:17,,LXZ-1143
66,2024-04-06 14:30:17,,SJS-7253
91,2024-04-06 14:30:17,,KKT-9086
8,2024-04-06 14:30:17,,JIA-3343
90,2024-04-06 14:30:17,,FAK-2022
62,2024-04-06 14:30:17,,TII-8040
85,2024-04-06 14:30:17,,LBB-3043
12,2024-04-06 14:30:17,,YEN-7830
55,2024-04-06 14:30:17,,LGE-3202
97,2024-04-06 14:30:17,,GJA-2296
22,2024-04-06 14:30:17,,OCV-9202
81,2024-04-06 14:30:17,,BBH-6915
47,2024-04-06 14:30:17,,YXJ-6735
25,2024-04-06 14:30:17,,PHY-5907
66,2024-04-06 14:30:17,,JVW-2218
62,2024-04-06 14:30:17,,LEK-4929
2,2024-04-06 14:30:17,,CAX-0553
93,2024-04-06 14:30:17,,LBD-1441
67,2024-04-06 14:30:17,,DQS-1481
67,2024-04-06 14:30:17,,NLB-9340
29,2024-04-06 14:30:17,,PZY-9420
30,2024-04-06 14:30:17,,UHU-9495
43,2024-04-06 14:30:17,,KZD-6975
31,2024-04-06 14:30:17,,LOM-1070
16,2024-04-06 14:30:17,,DHS-6944
100,2024-04-06 14:30:17,,RAY-9991
86,2024-04-06 14:30:17,,FSB-0180
98,2024-04-06 14:30:17,,WMJ-9620
92,2024-04-06 14:30:17,,LGD-6965
49,2024-04-06 14:30:17,,CXZ-5897
21,2024-04-06 14:30:17,,IAL-8293
67,2024-04-06 14:30:17,,HUC-8478
57,2024-04-06 14:30:17,,BSF-6405
73,2024-04-06 14:30:17,,DVL-0080
79,2024-04-06 14:30:17,,GTC-6894
59,2024-04-06 14:30:17,,GNC-5561
83,2024-04-06 14:30:17,,LNV-5377
72,2024-04-06 14:30:17,,WIX-1711
72,2024-04-06 14:30:17,,CYL-0296
59,2024-04-06 14:30:17,,IMX-7454
75,2024-04-06 14:30:17,,GVR-6964
78,2024-04-06 14:30:17,,LTR-2313
54,2024-04-06 14:30:17,,CYW-7816
71,2024-04-06 14:30:17,,INL-8390
48,2024-04-06 14:30:17,,HYQ-6220
51,2024-04-06 14:30:17,,JHN-8506
28,2024-04-06 14:30:17,,GHP-5864
99,2024-04-06 14:30:17,,YHV-1623
41,2024-04-06 14:30:17,,OQB-7391
97,2024-04-06 14:30:17,,XVR-4200
99,2024-04-06 14:30:17,,XBD-4605
9,2024-04-06 14:30:17,,XEH-4022
45,2024-04-06 14:30:17,,WVP-0754
65,2024-04-06 14:30:17,,RAQ-7356
73,2024-04-06 14:30:17,,KMB-5787
1,2024-04-06 14:30:17,,UZT-1390
69,2024-04-06 14:30:17,,ZAP-0240
28,2024-04-06 14:30:17,,JMV-0640
58,2024-04-06 14:30:17,,LQR-4051
98,2024-04-06 14:30:17,,MMA-6788
98,2024-04-06 14:30:17,,WEM-5487
83,2024-04-06 14:30:17,,JMC-2930
96,2024-04-06 14:30:17,,RLV-6384
98,2024-04-06 14:30:17,,ZBN-5754
97,2024-04-06 14:30:17,,THC-4459
35,2024-04-06 14:30:17,,KUE-3016
63,2024-04-06 14:30:17,,DYO-9905
78,2024-04-06 14:30:17,,WWY-2936
30,2024-04-06 14:30:17,,PSN-9970
78,2024-04-06 14:30:17,,CUQ-4159
97,2024-04-06 14:30:17,,QMR-2435
89,2024-04-06 14:30:17,,MAD-7813
1,2024-04-06 14:30:17,,OKN-9848
94,2024-04-06 14:30:17,,ZCZ-9874
56,2024-04-06 14:30:17,,ECL-6592
48,2024-04-06 14:30:17,,BNX-7251
82,2024-04-06 14:30:17,,CBZ-9240
10,2024-04-06 14:30:17,,TFV-0190
20,2024-04-06 14:30:17,,LCP-4631
91,2024-04-06 14:30:17,,SES-9260
21,2024-04-06 14:30:17,,ASF-2293
100,2024-04-06 14:30:17,,NMW-0422
94,2024-04-06 14:30:17,,ANL-2361
84,2024-04-06 14:30:17,,KXW-9781
37,2024-04-06 14:30:17,,OWW-1981
93,2024-04-06 14:30:17,,JCG-3995
69,2024-04-06 14:30:17,,VQE-8071
90,2024-04-06 14:30:17,,YSM-6880
94,2024-04-06 14:30:17,,VZO-7592
37,2024-04-06 14:30:17,,HLB-3937
26,2024-04-06 14:30:17,,RJO-4037
2,2024-04-06 14:30:17,,CKE-5540
86,2024-04-06 14:30:17,,TYF-4512
42,2024-04-06 14:30:17,,NUJ-0378
19,2024-04-06 14:30:17,,WQI-8772
39,2024-04-06 14:30:17,,SCF-3688
70,2024-04-06 14:30:17,,AWL-6013
68,2024-04-06 14:30:17,,CNP-3982
43,2024-04-06 14:30:17,,KLO-0119
43,2024-04-06 14:30:17,,DNB-3671
21,2024-04-06 14:30:17,,MLH-5297
53,2024-04-06 14:30:17,,CWG-3951
88,2024-04-06 14:30:17,,GVI-2659
57,2024-04-06 14:30:17,,KEU-1270
71,2024-04-06 14:30:17,,LLM-1106
20,2024-04-06 14:30:17,,PKZ-3016
7,2024-04-06 14:30:17,,RXH-4323
10,2024-04-06 14:30:17,,MBL-7450
28,2024-04-06 14:30:17,,MAW-0590
17,2024-04-06 14:30:17,,QVP-7685
98,2024-04-06 14:30:17,,VRB-0400
39,2024-04-06 14:30:17,,WNW-3976
58,2024-04-06 14:30:17,,CXE-6875
24,2024-04-06 14:30:17,,NOA-8036
31,2024-04-06 14:30:17,,VBL-4431
93,2024-04-06 14:30:17,,IUF-4631
30,2024-04-06 14:30:17,,COG-2715
71,2024-04-06 14:30:17,,IOT-4176
54,2024-04-06 14:30:17,,AIH-6611
36,2024-04-06 14:30:17,,CAM-4078
81,2024-04-06 14:30:17,,FIK-2581
13,2024-04-06 14:30:17,,EJJ-3708
19,2024-04-06 14:30:17,,NBI-1114
71,2024-04-06 14:30:17,,AVP-3017
36,2024-04-06 14:30:17,,GIY-3820
73,2024-04-06 14:30:17,,UIF-2883
39,2024-04-06 14:30:17,,YII-2785
69,2024-04-06 14:30:17,,LKW-5145
98,2024-04-06 14:30:17,,IJM-2749
1,2024-04-06 14:30:17,,TKN-2332
89,2024-04-06 14:30:17,,IXN-5685
2,2024-04-06 14:30:17,,WAM-7791
35,2024-04-06 14:30:17,,FTW-5408
70,2024-04-06 14:30:17,,JPN-7032
86,2024-04-06 14:30:17,,AZC-3484
100,2024-04-06 14:30:17,,EDU-3386
38,2024-04-06 14:30:17,,HZO-9943
6,2024-04-06 14:30:17,,XWO-6472
18,2024-04-06 14:30:17,,DFS-5542
17,2024-04-06 14:30:17,,SDF-1778
27,2024-04-06 14:30:17,,XCD-2240
33,2024-04-06 14:30:17,,CDA-3881
26,2024-04-06 14:30:17,,UNM-6590
40,2024-04-06 14:30:17,,OTQ-7231
46,2024-04-06 14:30:17,,UTM-6335
59,2024-04-06 14:30:17,,NDE-5415
32,2024-04-06 14:30:17,,XAD-5592
40,2024-04-06 14:30:17,,XOW-6575
28,2024-04-06 14:30:17,,PCX-7093
37,2024-04-06 14:30:17,,GGN-0675
27,2024-04-06 14:30:17,,END-8941
26,2024-04-06 14:30:17,,VUM-4399
15,2024-04-06 14:30:17,,KQP-3073
12,2024-04-06 14:30:17,,EFE-8005
25,2024-04-06 14:30:17,,PLO-2665
33,2024-04-06 14:30:17,,TME-2469
45,2024-04-06 14:30:17,,ABC-4520
52,2024-04-06 14:30:17,,ZGI-5146
43,2024-04-06 14:30:17,,TNC-1009
23,2024-04-06 14:30:17,,DVA-5980
85,2024-04-06 14:30:17,,UAC-9920
90,2024-04-06 14:30:17,,GKC-2971
33,2024-04-06 14:30:17,,NXG-9435
94,2024-04-06 14:30:17,,EKO-8567
26,2024-04-06 14:30:17,,WLV-7605
56,2024-04-06 14:30:17,,YZO-3389
27,2024-04-06 14:30:17,,AYX-0441
3,2024-04-06 14:30:17,,VNY-4388
90,2024-04-06 14:30:17,,ESY-5094
14,2024-04-06 14:30:17,,SRB-1584
40,2024-04-06 14:30:17,,BIW-1216
59,2024-04-06 14:30:17,,AAI-5098
12,2024-04-06 14:30:17,,MSU-7375
59,2024-04-06 14:30:17,,ODD-2159
22,2024-04-06 14:30:17,,MUR-3167
49,2024-04-06 14:30:17,,IYN-1874
90,2024-04-06 14:30:17,,PKP-1734
48,2024-04-06 14:30:17,,RNK-4711
86,2024-04-06 14:30:17,,GVL-9684
87,2024-04-06 14:30:17,,OQN-8759
76,2024-04-06 14:30:17,,URE-6338
46,2024-04-06 14:30:17,,MUH-0495
12,2024-04-06 14:30:17,,VSL-2368
93,2024-04-06 14:30:17,,YLD-3108
50,2024-04-06 14:30:17,,UMU-9255
97,2024-04-06 14:30:17,,LFC-8893
25,2024-04-06 14:30:17,,AHU-9704
27,2024-04-06 14:30:17,,WHJ-7875
72,2024-04-06 14:30:17,,KTL-5287
94,2024-04-06 14:30:17,,INJ-6438
78,2024-04-06 14:30:17,,TIF-2353
54,2024-04-06 14:30:17,,NZN-4414
82,2024-04-06 14:30:17,,LZG-5087
78,2024-04-06 14:30:17,,SMF-1087
31,2024-04-06 14:30:17,,DXK-7929
96,2024-04-06 14:30:17,,PSR-8496
49,2024-04-06 14:30:17,,VSO-8263
4,2024-04-06 14:30:17,,XGB-1367
85,2024-04-06 14:30:17,,NON-6602
2,2024-04-06 14:30:17,,VDY-3484
71,2024-04-06 14:30:17,,ONC-8592
69,2024-04-06 14:30:17,,XJU-9138
1,2024-04-06 14:30:17,,COR-1896
38,2024-04-06 14:30:17,,CAF-0325
60,2024-04-06 14:30:17,,CJM-4173
81,2024-04-06 14:30:17,,XAP-8955
5,2024-04-06 14:30:17,,IGC-0381
78,2024-04-06 14:30:17,,SCZ-0253
26,2024-04-06 14:30:17,,LFH-6138
32,2024-04-06 14:30:17,,HVI-2845
13,2024-04-06 14:30:17,,NZG-2938
66,2024-04-06 14:30:17,,NUO-5395
77,2024-04-06 14:30:17,,SSB-6164
83,2024-04-06 14:30:17,,VAY-7997
59,2024-04-06 14:30:17,,ZRC-9531
18,2024-04-06 14:30:17,,LBE-0860
7,2024-04-06 14:30:17,,KXS-4165
19,2024-04-06 14:30:17,,OSJ-0334
45,2024-04-06 14:30:17,,LJJ-6894
64,2024-04-06 14:30:17,,IGU-9044
54,2024-04-06 14:30:17,,CKW-7749
76,2024-04-06 14:30:17,,WYZ-0994
37,2024-04-06 14:30:17,,AGO-1730
14,2024-04-06 14:30:17,,KNZ-2977
73,2024-04-06 14:30:17,,BLU-9323
22,2024-04-06 14:30:17,,TIN-8553
9,2024-04-06 14:30:17,,YUX-6666
11,2024-04-06 14:30:17,,OXC-2126
26,2024-04-06 14:30:17,,MEB-4833
43,2024-04-06 14:30:17,,SCG-5441
5,2024-04-06 14:30:17,,XML-1780
58,2024-04-06 14:30:17,,FRF-1899
67,2024-04-06 14:30:17,,TLD-9689
68,2024-04-06 14:30:17,,ZVI-0043
28,2024-04-06 14:30:17,,OZA-8625
19,2024-04-06 14:30:17,,TGV-3512
24,2024-04-06 14:30:17,,KRP-3106
95,2024-04-06 14:30:17,,BHU-5910
80,2024-04-06 14:30:17,,KXE-8560
87,2024-04-06 14:30:17,,KNE-4735
93,2024-04-06 14:30:17,,AYE-7783
89,2024-04-06 14:30:17,,EGZ-6003
36,2024-04-06 14:30:17,,BZW-7363
96,2024-04-06 14:30:17,,DVY-0790
90,2024-04-06 14:30:17,,GKQ-3558
35,2024-04-06 14:30:17,,WKB-5908
52,2024-04-06 14:30:17,,VWP-5098
11,2024-04-06 14:30:17,,YXK-3827
7,2024-04-06 14:30:17,,LRS-6283
90,2024-04-06 14:30:17,,SFS-0677
77,2024-04-06 14:30:17,,YKL-4149
40,2024-04-06 14:30:17,,EXZ-2115
10,2024-04-06 14:30:17,,IXC-0744
5,2024-04-06 14:30:17,,PPX-8177
26,2024-04-06 14:30:17,,YGC-9189
79,2024-04-06 14:30:17,,WPY-2844
26,2024-04-06 14:30:17,,ZOD-4554
35,2024-04-06 14:30:17,,QRX-0840
95,2024-04-06 14:30:17,,TWB-9717
22,2024-04-06 14:30:17,,HHA-4806
82,2024-04-06 14:30:17,,NHB-0315
48,2024-04-06 14:30:17,,FBE-8758
19,2024-04-06 14:30:17,,WNJ-1859
46,2024-04-06 14:30:17,,EXP-4389
31,2024-04-06 14:30:17,,NLT-8940
13,2024-04-06 14:30:17,,UPX-5960
36,2024-04-06 14:30:17,,QXZ-4894
45,2024-04-06 14:30:17,,EGK-8009
84,2024-04-06 14:30:17,,WLR-2625
12,2024-04-06 14:30:17,,VNT-1696
64,2024-04-06 14:30:17,,CRE-9417
22,2024-04-06 14:30:17,,PPJ-2623
43,2024-04-06 14:30:17,,JVX-0791
91,2024-04-06 14:30:17,,UXG-7357
22,2024-04-06 14:30:17,,XUZ-1523
67,2024-04-06 14:30:17,,BZC-3507
24,2024-04-06 14:30:17,,MYJ-2385
62,2024-04-06 14:30:17,,PUW-5604
20,2024-04-06 14:30:17,,BRA-7989
48,2024-04-06 14:30:17,,ULT-0015
9,2024-04-06 14:30:17,,XOV-4734
21,2024-04-06 14:30:17,,GOG-0542
75,2024-04-06 14:30:17,,UDA-8940
8,2024-04-06 14:30:17,,SRX-3774
39,2024-04-06 14:30:17,,HSB-1275
85,2024-04-06 14:30:17,,VAV-3629
86,2024-04-06 14:30:17,,HMY-3150
42,2024-04-06 14:30:17,,DMJ-2899
100,2024-04-06 14:30:17,,VAV-5092
5,2024-04-06 14:30:17,,CIN-9377
45,2024-04-06 14:30:17,,HMP-0720
37,2024-04-06 14:30:17,,KXM-3504
99,2024-04-06 14:30:17,,MSQ-3749
45,2024-04-06 14:30:17,,MNJ-4046
46,2024-04-06 14:30:17,,ZEB-5326
59,2024-04-06 14:30:17,,ORH-7514
51,2024-04-06 14:30:17,,OXJ-7552
31,2024-04-06 14:30:17,,PIO-9888
34,2024-04-06 14:30:17,,BAV-1643
11,2024-04-06 14:30:17,,UNX-4967
1,2024-04-06 14:30:17,,NRH-0661
28,2024-04-06 14:30:17,,ASP-1265
17,2024-04-06 14:30:17,,XXA-2859
11,2024-04-06 14:30:17,,XTU-1345
42,2024-04-06 14:30:17,,TIP-9323
73,2024-04-06 14:30:17,,CEO-7684
65,2024-04-06 14:30:17,,CMK-5661
85,2024-04-06 14:30:17,,QAL-6320
43,2024-04-06 14:30:17,,QSR-9367
81,2024-04-06 14:30:17,,JRF-6735
61,2024-04-06 14:30:17,,LRM-8241
12,2024-04-06 14:30:17,,CDL-5123
15,2024-04-06 14:30:17,,RNA-0409
61,2024-04-06 14:30:17,,EUS-6471
71,2024-04-06 14:30:17,,DZC-0904
78,2024-04-06 14:30:17,,RXV-1005
19,2024-04-06 14:30:17,,HMU-2013
8,2024-04-06 14:30:17,,XQG-4906
11,2024-04-06 14:30:17,,ARC-5012
35,2024-04-06 14:30:17,,LLR-2182
83,2024-04-06 14:30:17,,NDZ-1222
46,2024-04-06 14:30:17,,EHV-1128
13,2024-04-06 14:30:17,,XDZ-4981
15,2024-04-06 14:30:17,,GXE-6412
45,2024-04-06 14:30:17,,XTH-5815
47,2024-04-06 14:30:17,,KZM-5628
92,2024-04-06 14:30:17,,JQG-9134
38,2024-04-06 14:30:17,,NMJ-5861
15,2024-04-06 14:30:17,,WIT-0339
95,2024-04-06 14:30:17,,MXX-2764
17,2024-04-06 14:30:17,,BCE-1224
49,2024-04-06 14:30:17,,XUE-2731
10,2024-04-06 14:30:17,,YUB-3129
36,2024-04-06 14:30:17,,UBD-5290
91,2024-04-06 14:30:17,,IRE-8108
98,2024-04-06 14:30:17,,WGJ-8602
18,2024-04-06 14:30:17,,OZW-5740
35,2024-04-06 14:30:17,,PNX-1729
48,2024-04-06 14:30:17,,IDU-4489
63,2024-04-06 14:30:17,,FVG-4779
50,2024-04-06 14:30:17,,ENN-1830
29,2024-04-06 14:30:17,,QQK-2315
38,2024-04-06 14:30:17,,UDR-9303
70,2024-04-06 14:30:17,,CPG-5572
14,2024-04-06 14:30:17,,GWR-8870
50,2024-04-06 14:30:17,,SAI-7056
28,2024-04-06 14:30:17,,NMW-6786
29,2024-04-06 14:30:17,,TLD-7438
44,2024-04-06 14:30:17,,WXU-9354
1,2024-04-06 14:30:17,,FTO-3533
71,2024-04-06 14:30:17,,XYH-3913
64,2024-04-06 14:30:17,,QNJ-8308
30,2024-04-06 14:30:17,,MHQ-5145
84,2024-04-06 14:30:17,,FKT-8123
82,2024-04-06 14:30:17,,JSR-6154
90,2024-04-06 14:30:17,,EGQ-8536
91,2024-04-06 14:30:17,,LBY-1888
19,2024-04-06 14:30:17,,MWP-7219
21,2024-04-06 14:30:17,,GPR-5119
2,2024-04-06 14:30:17,,HEY-7394
98,2024-04-06 14:30:17,,BYL-7473
66,2024-04-06 14:30:17,,UWJ-8528
97,2024-04-06 14:30:17,,DSD-7547
29,2024-04-06 14:30:17,,BGV-7590
83,2024-04-06 14:30:17,,MAR-4448
26,2024-04-06 14:30:17,,WUJ-0049
51,2024-04-06 14:30:17,,VLQ-8914
23,2024-04-06 14:30:17,,XEK-0383
35,2024-04-06 14:30:17,,NBQ-8921
24,2024-04-06 14:30:17,,YOJ-0278
17,2024-04-06 14:30:17,,SDW-3163
36,2024-04-06 14:30:17,,MGF-9447
35,2024-04-06 14:30:17,,FYC-4641
11,2024-04-06 14:30:17,,EES-6925
17,2024-04-06 14:30:17,,NGG-8200
62,2024-04-06 14:30:17,,SQG-9315
75,2024-04-06 14:30:17,,XMH-0002
91,2024-04-06 14:30:17,,ADN-4240
40,2024-04-06 14:30:17,,HUU-7553
51,2024-04-06 14:30:17,,RBQ-8096
90,2024-04-06 14:30:17,,MDN-0967
51,2024-04-06 14:30:17,,DNH-8748
36,2024-04-06 14:30:17,,EZL-6676
9,2024-04-06 14:30:17,,QKH-1786
11,2024-04-06 14:30:17,,JKI-1504
72,2024-04-06 14:30:17,,SII-9802
22,2024-04-06 14:30:17,,UNX-5171
4,2024-04-06 14:30:17,,QNH-5161
98,2024-04-06 14:30:17,,BPC-8680
36,2024-04-06 14:30:17,,CAK-9509
62,2024-04-06 14:30:17,,RVU-7577
92,2024-04-06 14:30:17,,LGA-7803
36,2024-04-06 14:30:17,,JJV-8192
29,2024-04-06 14:30:17,,DHP-7313
44,2024-04-06 14:30:17,,YNW-1403
27,2024-04-06 14:30:17,,NXC-1327
34,2024-04-06 14:30:17,,WSX-0280
90,2024-04-06 14:30:17,,ZIC-8941
98,2024-04-06 14:30:17,,NME-3654
19,2024-04-06 14:30:17,,WVG-7970
63,2024-04-06 14:30:17,,KWY-8827
66,2024-04-06 14:30:17,,VVD-6330
85,2024-04-06 14:30:17,,UAK-8081
97,2024-04-06 14:30:17,,LLN-9489
47,2024-04-06 14:30:17,,RLA-3583
76,2024-04-06 14:30:17,,HQD-0590
59,2024-04-06 14:30:17,,UGQ-0635
40,2024-04-06 14:30:17,,ITB-3665
56,2024-04-06 14:30:17,,CIP-4057
39,2024-04-06 14:30:17,,ICX-2229
70,2024-04-06 14:30:17,,ZWT-7612
99,2024-04-06 14:30:17,,IMO-8760
97,2024-04-06 14:30:17,,YJA-7532
55,2024-04-06 14:30:17,,DNJ-9542
79,2024-04-06 14:30:17,,CDD-1064
61,2024-04-06 14:30:17,,GIL-3154
40,2024-04-06 14:30:17,,VXX-8333
35,2024-04-06 14:30:17,,ZLF-8977
48,2024-04-06 14:30:17,,VBE-7575
86,2024-04-06 14:30:17,,UWV-2242
56,2024-04-06 14:30:17,,CGU-0546
28,2024-04-06 14:30:17,,DZZ-8641
40,2024-04-06 14:30:17,,NJV-5948
68,2024-04-06 14:30:17,,NPD-8439
2,2024-04-06 14:30:17,,JXZ-0173
79,2024-04-06 14:30:17,,DFH-6717
95,2024-04-06 14:30:17,,LQF-6837
33,2024-04-06 14:30:17,,QZE-3849
17,2024-04-06 14:30:17,,QIC-9055
76,2024-04-06 14:30:17,,DAR-5743
44,2024-04-06 14:30:17,,PKZ-3060
100,2024-04-06 14:30:17,,OCF-5831
85,2024-04-06 14:30:17,,EBQ-2835
62,2024-04-06 14:30:17,,YOP-1298
52,2024-04-06 14:30:17,,PJD-2912
25,2024-04-06 14:30:17,,IOZ-3795
72,2024-04-06 14:30:17,,OGJ-1604
83,2024-04-06 14:30:17,,IBR-8122
83,2024-04-06 14:30:17,,LCB-7255
8,2024-04-06 14:30:17,,NHP-3056
5,2024-04-06 14:30:17,,ANK-5623
16,2024-04-06 14:30:17,,DEB-8943
81,2024-04-06 14:30:17,,TWU-9661
19,2024-04-06 14:30:17,,DFU-2094
90,2024-04-06 14:30:17,,JIG-6467
94,2024-04-06 14:30:17,,SDL-2599
98,2024-04-06 14:30:17,,OAF-8219
18,2024-04-06 14:30:17,,APR-6745
3,2024-04-06 14:30:17,,IMJ-7083
45,2024-04-06 14:30:17,,HRN-6937
16,2024-04-06 14:30:17,,QNC-1641
34,2024-04-06 14:30:17,,LWJ-5436
10,2024-04-06 14:30:17,,ABH-1158
26,2024-04-06 14:30:17,,QQT-5774
95,2024-04-06 14:30:17,,UOA-3616
64,2024-04-06 14:30:17,,HBM-8929
24,2024-04-06 14:30:17,,KFY-0601
42,2024-04-06 14:30:17,,NCJ-3138
10,2024-04-06 14:30:17,,IBN-2781
51,2024-04-06 14:30:17,,VMA-2752
22,2024-04-06 14:30:17,,JKV-0886
27,2024-04-06 14:30:17,,NSX-4491
39,2024-04-06 14:30:17,,OMZ-3785
29,2024-04-06 14:30:17,,DXR-8017
86,2024-04-06 14:30:17,,RMQ-5186
76,2024-04-06 14:30:17,,XNV-9074
65,2024-04-06 14:30:17,,RPG-8564
95,2024-04-06 14:30:17,,FWJ-0189
17,2024-04-06 14:30:17,,XHM-2738
100,2024-04-06 14:30:17,,OFH-3159
3,2024-04-06 14:30:17,,ARG-7882
1,2024-04-06 14:30:17,,JRH-1572
12,2024-04-06 14:30:17,,PMP-3800
25,2024-04-06 14:30:17,,UEU-1820
82,2024-04-06 14:30:17,,HKG-0500
40,2024-04-06 14:30:17,,VGH-0730
55,2024-04-06 14:30:17,,LEJ-5099
18,2024-04-06 14:30:17,,PAJ-6880
81,2024-04-06 14:30:17,,SXQ-6859
64,2024-04-06 14:30:17,,OQN-8181
71,2024-04-06 14:30:17,,WEZ-1650
50,2024-04-06 14:30:17,,CYH-1981
65,2024-04-06 14:30:17,,TOP-2318
23,2024-04-06 14:30:17,,QIJ-1775
60,2024-04-06 14:30:17,,GCJ-7918
31,2024-04-06 14:30:17,,ZYH-2519
39,2024-04-06 14:30:17,,SCV-8622
48,2024-04-06 14:30:17,,QCB-9088
66,2024-04-06 14:30:17,,OMB-1796
69,2024-04-06 14:30:17,,KXM-7210
